 TIME                    	QHEAT_1                  	QCOOL_1                  	
  +4.8220000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8230000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8240000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8250000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8260000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8270000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8280000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8290000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8300000000000000E+03	  +5.0494625554254344E+02	  +0.0000000000000000E+00	
  +4.8310000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8320000000000000E+03	  +3.2951855578013834E+02	  +0.0000000000000000E+00	
  +4.8330000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8340000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8350000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8360000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8370000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8380000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8390000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8400000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8410000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8420000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8430000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8440000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8450000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8460000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8470000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8480000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8490000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8500000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8510000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8520000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8530000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8540000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8550000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8560000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8570000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8580000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8590000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8600000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8610000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8620000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8630000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8640000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8650000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8660000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8670000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8680000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8690000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8700000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8710000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8720000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8730000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8740000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8750000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8760000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8770000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8780000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8790000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8800000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8810000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8820000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8830000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8840000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8850000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8860000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8870000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8880000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8890000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8900000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8910000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8920000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8930000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8940000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8950000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8960000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8970000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8980000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8990000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9000000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9010000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9020000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9030000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9040000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9050000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9060000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9070000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9080000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9090000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9100000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9110000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9120000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9130000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9140000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9150000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9160000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9170000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9180000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9190000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9200000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9210000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9220000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9230000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9240000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9250000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9260000000000000E+03	  +1.2582675658322460E+03	  +0.0000000000000000E+00	
  +4.9270000000000000E+03	  +1.0763328011872243E+03	  +0.0000000000000000E+00	
  +4.9280000000000000E+03	  +6.1641383886126334E+02	  +0.0000000000000000E+00	
  +4.9290000000000000E+03	  +1.0805340376203239E+03	  +0.0000000000000000E+00	
  +4.9300000000000000E+03	  +1.1601740924496858E+03	  +0.0000000000000000E+00	
  +4.9310000000000000E+03	  +6.1303070031718642E+02	  +0.0000000000000000E+00	
  +4.9320000000000000E+03	  +3.5158176282649976E+02	  +0.0000000000000000E+00	
  +4.9330000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9340000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9350000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9360000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9370000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9380000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9390000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9400000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9410000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9420000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9430000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9440000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9450000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9460000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9470000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9480000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9490000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9500000000000000E+03	  +2.8484064782894875E+03	  +0.0000000000000000E+00	
  +4.9510000000000000E+03	  +3.7193212541819812E+03	  +0.0000000000000000E+00	
  +4.9520000000000000E+03	  +3.0918888249296429E+03	  +0.0000000000000000E+00	
  +4.9530000000000000E+03	  +2.5831060811344501E+03	  +0.0000000000000000E+00	
  +4.9540000000000000E+03	  +2.2515593368554196E+03	  +0.0000000000000000E+00	
  +4.9550000000000000E+03	  +1.8923792874994585E+03	  +0.0000000000000000E+00	
  +4.9560000000000000E+03	  +5.7638728335002872E+02	  +0.0000000000000000E+00	
  +4.9570000000000000E+03	  +4.6705446738712794E+02	  +0.0000000000000000E+00	
  +4.9580000000000000E+03	  +1.4605310547789722E+02	  +0.0000000000000000E+00	
  +4.9590000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9600000000000000E+03	  +9.3638307228575798E+02	  +0.0000000000000000E+00	
  +4.9610000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9620000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9630000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9640000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9650000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9660000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9670000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9680000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9690000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9700000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9710000000000000E+03	  +5.1244957742984911E+02	  +0.0000000000000000E+00	
  +4.9720000000000000E+03	  +1.6087113479493445E+02	  +0.0000000000000000E+00	
  +4.9730000000000000E+03	  +1.3857632674539624E+02	  +0.0000000000000000E+00	
  +4.9740000000000000E+03	  +3.0317137927140284E+03	  +0.0000000000000000E+00	
  +4.9750000000000000E+03	  +3.8684222650130382E+03	  +0.0000000000000000E+00	
  +4.9760000000000000E+03	  +3.2684031655647186E+03	  +0.0000000000000000E+00	
  +4.9770000000000000E+03	  +2.1630737873236558E+03	  +0.0000000000000000E+00	
  +4.9780000000000000E+03	  +6.4808780468793259E+02	  +0.0000000000000000E+00	
  +4.9790000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9800000000000000E+03	  +3.9899453363334132E+00	  +0.0000000000000000E+00	
  +4.9810000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9820000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9830000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9840000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9850000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9860000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9870000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9880000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9890000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9900000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9910000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9920000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9930000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9940000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9950000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9960000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9970000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9980000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9990000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0000000000000000E+03	  +5.2390738575325406E+02	  +0.0000000000000000E+00	
  +5.0010000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0020000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0030000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0040000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0050000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0060000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0070000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0080000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0090000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0100000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0110000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0120000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0130000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0140000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0150000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0160000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0170000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0180000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0190000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0200000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0210000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0220000000000000E+03	  +9.4875616144005198E+02	  +0.0000000000000000E+00	
  +5.0230000000000000E+03	  +1.6823775584706888E+02	  +0.0000000000000000E+00	
  +5.0240000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0250000000000000E+03	  +1.1899100327789871E+02	  +0.0000000000000000E+00	
  +5.0260000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0270000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0280000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0290000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0300000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0310000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0320000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0330000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0340000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0350000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0360000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0370000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0380000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0390000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0400000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0410000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0420000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0430000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0440000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0450000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0460000000000000E+03	  +4.1838996512339475E+02	  +0.0000000000000000E+00	
  +5.0470000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0480000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0490000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0500000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0510000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0520000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0530000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0540000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0550000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0560000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0570000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0580000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0590000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0600000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
